,0,1,2,3,4
0,17.213291724925543,-4.2586990775715785,5.277185730830367,-9.125864706707768,19.15476007120967
1,17.50755480416251,0.23742340944666884,2.1691996722731037,-4.854725150427017,20.896752128025966
2,16.076127342736488,-1.9893570567431973,5.06120944496981,-6.83227208704459,19.25670721441888
3,12.153477527527803,-2.86586694391862,4.510180140714362,-2.9330452258744346,21.968696860973314
4,14.394519102306717,-0.7724905695074207,3.5862239076713247,0.43696910096104835,20.313270353710465
5,17.57477905519484,-0.930035640595589,4.513650948961133,-8.563724631234686,19.647551023795444
6,17.806990750695487,-3.246672067404492,4.153312634085778,-5.7042294726592,20.272216197855958
7,15.927864249260779,0.13426902004226418,3.0671866560365184,-6.921108418161985,20.276443319625386
8,17.491151687739695,-0.09705110345813264,2.9592129204518915,-4.085639159523192,21.28942605986896
9,16.53977495062712,-2.2837090193881524,3.268608404725069,-7.167360548249626,20.837160139012706
10,12.85989748600687,-2.106365993947221,5.269257259024357,-2.363536835400276,21.75435346739079
11,3.780718968474608,-4.51277001018657,4.9063754479816355,-3.985197116278512,19.453114434941664
12,-2.3201174048404614,-2.4040922074669355,2.954463476224278,-2.110832666009306,17.252391873795037
13,8.415489139632482,-3.655794569967356,6.920314244925035,-3.3824200553531854,18.85734014387872
14,8.09680455399506,-4.452279212937388,5.131725318484085,-1.0698412672231326,16.37587038319762
15,11.549638408761137,-5.156008794322966,2.2728516116976225,-2.5625886482514555,18.46483495114521
16,11.6281834293453,-5.8967837232994675,4.785384779813556,-0.6032839968691691,17.71734226574887
17,17.062787868953244,0.0023910073999372987,2.9180716380141165,-8.94443308837875,19.435373266260953
18,17.36262510729593,-1.6487183372506076,2.5546193360242677,-4.756218980162221,19.706264437641565
19,15.763890431185118,-0.7345474255717714,3.1032635552288834,-6.9022416332914185,19.919192702553165
20,16.980210717654998,-0.13183017976064038,0.7866878806842116,-7.734827840483788,21.43393842108899
21,16.539853208218986,-3.687993060044468,4.845633963617865,-7.887525893906692,19.831537235636375
22,16.00563632208971,-0.4440570091676864,2.4367873868316434,-6.897255583258564,20.718907481193575
23,6.827761534674549,5.100496187342359,0.3957618833795417,-7.371394308800037,17.751645614888275
24,2.66944555028073,0.03308670859553613,-1.9568387963331502,0.5743703120448247,13.13892923423515
25,2.2202484185581417,8.227695853775653,1.2103769660293677,-4.702670238515943,16.072633960662404
26,8.63168737015834,-0.6289462018699759,1.061106410984599,-5.319059220253233,15.989927107631575
27,6.90340736099173,10.940082717094208,-0.788502573941346,-6.679111139204961,16.696646875973446
28,6.882868165150249,6.440390071206171,0.5110388600069046,-7.1562404490038585,16.032937617144807
29,-2.2990162708656197,-0.041324216490407656,6.697587214686313,-1.1369508284910528,16.844759463494782
30,7.548679500054446,-0.9236316712789888,7.11062251588921,-2.6537151325755866,17.379136313916337
31,11.649188141732862,5.578470984505137,-2.2182684184663484,-5.466751523035665,17.811348901730554
32,10.090998282609476,11.237063755671883,0.15196441221812235,-6.3891059256445875,16.95523539850378
33,11.890344565487574,10.370906075306765,0.115500148344677,-4.86468118385724,16.388109104039607
34,9.891786107636937,6.6226526874269185,0.4741733923331531,-3.6430956827974392,16.031636301584648
35,9.92717037176961,6.484603081704288,0.22827674337671605,-7.8393873277695345,17.27759095297797
