,0,1,2,3,4
0,6.178494749436506,9.047194976969715,3.7317299245870776,1.4366018089830515,2.8264763412762015
1,7.332317878779558,10.47242088621265,4.0677765598484985,1.380221919507756,2.2642636628055084
2,5.8858112076990015,8.333875258131961,4.651105783455392,1.1684545240217916,2.3944982246067026
3,5.047036289068992,9.826076424648868,3.7281145261177135,0.8797734059118821,2.1803066974779775
4,8.894568599998875,7.236190634163204,5.863268010122415,1.4964380446365169,2.30404298412377
5,5.920962806409813,9.844854081663408,4.230620964433768,1.2154275626245385,2.0474706886803986
6,7.337872256554906,10.538910076845607,3.7155797946026317,1.24200653013157,2.3145276310691414
7,6.388310047701279,11.280823071872616,4.260475298441631,1.1405115089076554,2.5340459445856753
8,7.910310147043433,9.54162885745746,4.504527885361823,1.194222744650533,2.014735721677242
9,7.049369999550432,8.635031689535763,4.188590759214397,0.9512676118968659,1.9629058485966984
10,6.61683184657484,11.305910381843844,3.301542366889568,1.2474872065414577,2.013733453841895
11,3.2931257886794256,6.020971913296237,4.528574268249635,1.1306710055496012,2.1560825381059794
12,2.300948074027039,8.526577366833017,2.8851668801534687,1.683791896038309,2.1894789071123064
13,5.833572596449513,7.373871845868639,4.168518489883489,1.392005996327452,2.1520870778401937
14,7.228210934298792,5.043836281704335,3.3919908628849167,1.6662435693041284,1.940018919362735
15,8.355736034240142,8.796300685708351,3.014459629167809,1.4209495466830013,2.1369974634816953
16,8.209708306222284,5.181243711818828,4.939661067601525,1.8854765333067778,2.9411937713274847
17,6.012059256397579,9.302657051571703,4.912947230592205,1.35363300624699,1.692332907072978
18,7.424816512834774,9.013296763918856,3.8714799558656807,1.4469829645313272,2.33423989027875
19,6.101337413463954,11.55753089739429,3.690518112665007,1.0313945772885,2.0805921204139852
20,6.752585485952423,10.714044875780285,3.247360249930584,1.3156657348488634,2.1277438083998956
21,7.053006304047612,10.644926373806399,4.2783573017515,1.167943450067546,1.78314407933146
22,6.8547143430182365,10.977273098005455,3.77053441240563,1.10321623850336,2.1397916678513123
23,4.843649474884259,6.706784799588811,1.7319153947131545,7.2114670827626455,3.6195787223522293
24,2.61280931151247,4.2642280471832725,3.2459775187733215,6.763188148019054,2.987078891529529
25,3.6448518353798516,4.3273555242507,6.270509667604677,4.348307881524686,2.966709435113245
26,3.3379001264546435,4.522265840352561,3.6491357229337043,5.805285260969738,3.1185478331526135
27,4.479489162444679,3.7538045606693693,4.567276703774129,5.519711984569571,2.9199470039510182
28,3.5948968483061567,4.952660177202893,3.9841536460651006,5.1736561215168155,3.592642335967942
29,1.7431414789054012,4.7689349425672685,3.894356728365204,6.558543913920332,2.5639730934649623
30,5.48124126139946,2.420020452462443,4.49997737802203,6.642374322465189,2.631392506196021
31,4.178369425893419,7.737251387057137,2.891479539730212,6.287849525478409,3.6118640847045165
32,4.291662881469117,5.941987345431535,4.180023877131272,6.496176393541902,2.929298121039496
33,5.886532931988747,5.37252869863317,3.474026075683139,7.125085983309617,2.913263700017652
34,4.4821000370901265,5.495350654473841,3.226570297197655,7.76408567714936,2.9094002316339287
35,3.755561330336818,5.050616045189375,3.900496531975528,5.462198299549642,3.0641870227704775
36,5.36923415455515,5.198352868886785,5.072683187706372,3.1655170528761856,2.8173431815706818
37,4.209573257050366,3.910987535473796,4.660063914653605,5.971546543588454,2.9042262665040566
38,3.123073014380229,5.318751236907482,4.791320293960965,5.255052134582197,2.8780456631147096
39,1.0607052631024767,4.533604139808011,3.945648132839266,6.705474494199323,3.1263213206387306
40,4.592808005854901,3.376116079854893,5.191667059661463,4.870621750347525,3.0417477930495203
41,3.611072003925986,5.5631647336018775,3.994951760799999,6.047891786405072,2.9526188553485793
42,4.597450636417751,3.113466759903944,4.3675581055710015,5.817953420424027,2.81173120006341
43,4.482427682488751,4.503421266488399,4.375784770357562,7.711651435307292,2.608522780354879
44,2.66768439063772,6.592572741768018,2.4694467068997303,5.913940811420244,2.4279439353876247
45,4.164968593705331,4.852800463299355,4.3426880191153705,7.201404644555629,3.134056932314395
46,4.557340158650462,5.785683058242345,4.418926219197301,7.67961842998096,2.8977916317515033
47,4.611231065886086,5.370238666777504,3.0841174405065623,8.525458891038475,3.075065972558817
48,4.86874676441419,4.111867425201919,3.6022838272058886,5.051506620895224,3.1142689759505955
49,2.7042391765223,5.12392117872256,4.708416291025359,5.453616417490989,2.226511092150387
50,3.8030079470570826,4.814374966086274,2.9853686011006615,8.867077069210856,2.67153247352812
51,2.458926110226046,3.7527960891091325,4.337487388960753,6.907978612608487,2.7851703869455413
52,4.841434810202797,2.187540406102594,4.621991246248344,8.818762214085135,2.576555287838213
53,5.301895494891586,6.5417123658086895,3.433601085294024,7.640517116538698,2.360868658169302
54,4.86051419694309,5.891194589572293,4.183549058217338,6.1303737886558185,2.799599847055317
